,tweet_text,date,hashtags,link
262,"Live: @KagutaMuseveni: The dry grass are the gatherings, markets and public transport. Our job was to scatter the dry grass and keep away the matchbox #StaySafe #COVID19UG ",2020-04-08 17:27:50+00:00,#StaySafe #COVID19UG,https://twitter.com/ChimpReports/status/1247939219068268549
263,I am going to be Very Harsh with anyone who is playing around with MASS DEATH re: #COVID19UG #StaySafeStayHome #M7Address,2020-04-08 17:27:08+00:00,#COVID19UG #StaySafeStayHome #M7Address,https://twitter.com/Ykagutamuseveni/status/1247939045591863301
264,The sees was coming from outside....The planters were not from here #COVID19UG,2020-04-08 17:24:20+00:00,#COVID19UG,https://twitter.com/OtimDriaxEria/status/1247938341070426118
265,"@KagutaMuseveni ""We had to put all these 33 measures in place because it is a matter of life and death"" #COVID19 #COVID19UG #STAYSAFEUG @bbstvug @namyalogladys",2020-04-08 17:24:16+00:00,#COVID19 #COVID19UG #STAYSAFEUG,https://twitter.com/joekyabby1/status/1247938322128875520
266,"President Museveni: The issue now is a matter of life and death. Not a normal life where people arrange weddings and social issues. On a large scale, we are talking about life and death as you have seen in other countries. #NBSUpdates #COVID19UG #StaySafeUG",2020-04-08 17:24:04+00:00,#NBSUpdates #COVID19UG #StaySafeUG,https://twitter.com/nbstv/status/1247938274972360704
267,“A list of 33 measures will continue to be enforced during this period.There will be no leniency shown to anyone trying to break these rules”- @KagutaMuseveni #COVID19UG #STAYSAFEUG #StaySafeStayHome,2020-04-08 17:23:56+00:00,#COVID19UG #STAYSAFEUG #StaySafeStayHome,https://twitter.com/NAWOUga/status/1247938237806632970
268,"""Remember we started with.......then..... then..... then"" #COVID19UG",2020-04-08 17:23:37+00:00,#COVID19UG,https://twitter.com/Kevrx/status/1247938159033409537
269,‘I’m going to be very harsh to anyone who plays around.’ - Museveni #COVID19UG #M7Address #Uganda,2020-04-08 17:23:29+00:00,#COVID19UG #M7Address #Uganda,https://twitter.com/BwahaDenise/status/1247938124208095234
270,"@KagutaMuseveni ""Am going to be very harsh with anyone playing around because it seems people do not understand a civilized way of doing things"" #COVID19 #COVID19UG #STAYSAFEUG @bbstvug @namyalogladys",2020-04-08 17:23:25+00:00,#COVID19 #COVID19UG #STAYSAFEUG,https://twitter.com/joekyabby1/status/1247938108324302848
271,Teach your children their native languages during this lockdown period @KagutaMuseveni #COVID19UG #StayHomeStaySafe,2020-04-08 17:21:58+00:00,#COVID19UG #StayHomeStaySafe,https://twitter.com/NAWOUga/status/1247937742799097858
272,They sung and song that u will sing for you another time this is not time for singing #COVID19UG,2020-04-08 17:21:24+00:00,#COVID19UG,https://twitter.com/OtimDriaxEria/status/1247937601769783299
273,Hon Robina Nabanja's statement on the aid contributed by @PGovUg to the #COVID19UG Taskforce was uncalledfor. Honourable should be reminded that this is not the time for political rivalry. Every little counts in this situation @nbstv @MinofHealthUG @KagutaMuseveni #lockdownug,2020-04-08 16:36:41+00:00,#COVID19UG #lockdownug,https://twitter.com/ikyomuhendo/status/1247926347751731205
274,Eagerly awaiting for 8th episode; Catching Up With @KagutaMuseveni Done with the shower now on my laptop ready to stream with my all hat ! #COVID19UG #STAYSAFEUG @MinofHealthUG,2020-04-08 16:36:24+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/IvanPinno/status/1247926278541529088
275,"Our driver at @DailyMonitor , John Bosco is taking the right precaution to ensure that we feel safe while in his van. Before we enter, he disinfects it (seats, door handles and floor) and as we enter, he ensures we all sanitize #journalism #COVID19UG #COVID19",2020-04-08 16:24:46+00:00,#journalism #COVID19UG #COVID19,https://twitter.com/MissMuhindo/status/1247923347775774722
276,We have more songs about Corona in Uganda than Corona cases! #COVID19UG #Ugandazzabu,2020-04-08 15:50:10+00:00,#COVID19UG #Ugandazzabu,https://twitter.com/AshabaFaridah/status/1247914642523000834
277,"The CiC vision for authentic investors in the industrial, ICT and agricultural sectors is making early returns —Witness the tremendous response from them (Investors) during this troubling times of the #COVID19UG pandemic ! ",2020-04-08 15:49:54+00:00,#COVID19UG,https://twitter.com/RSKmoses/status/1247914573203677186
278,It’s almost curfew time.Make sweet treats for your family with Kaliro Sugar #curfewInUganda #COVID19UG #SmartBusiness #FightCoronaTogether #EasterAtHome,2020-04-08 15:45:44+00:00,#curfewInUganda #COVID19UG #SmartBusiness #FightCoronaTogether #EasterAtHome,https://twitter.com/SugarKaliro/status/1247913525726662656
279,I wish you were a scientist ! —We would be closer to finding the vaccine for #COVID19UG!,2020-04-08 15:34:46+00:00,#COVID19UG,https://twitter.com/RSKmoses/status/1247910765463552000
280,Other members to be allowed in session shall include 5 members of staff of Parliament deployed by the Clerk to Parliament and 2 staff on the technical bench of the @GovUganda. #COVID19UG #StaySafeStayHome,2020-04-08 15:19:08+00:00,#COVID19UG #StaySafeStayHome,https://twitter.com/CSBAGUGANDA/status/1247906831298592768
281,@Parliament_Ug takes strict measures on #COVID19UG prevention. Speaker @RebeccaKadagaUG has informed Members that going forward every sitting of the House shall be attended by not more than 100 members of Parliament. @MinofHealthUG @JuliusMukunda #STAYSAFEUG,2020-04-08 15:17:50+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/CSBAGUGANDA/status/1247906506550530048
282,12/00/06 days of multiple lockdowns to go for Ugandans #lockdown #staysafe #covid19ug,2020-04-08 14:50:14+00:00,#lockdown #staysafe #covid19ug,https://twitter.com/iamgidudu/status/1247899561516871689
283,... Our God answers prayer! Let's continue praying for the nations tonight at 10pm @PastorBenOchola @DianaAtwine @DailyMonitor @ubctvuganda @ntvuganda #COVID19UG #NBSUpdates https://twitter.com/DianaAtwine/status/1247554737303625733,2020-04-08 14:42:46+00:00,#COVID19UG #NBSUpdates,https://twitter.com/cunguzi/status/1247897680438677504
284,He surely will as we continue to bask in prayer for the nation tonight @mkainerugaba @PastorBenOchola @JanetMuseveni #COVID19UG #NTVNews #NBSUpdates https://twitter.com/mkainerugaba/status/1247750263458238464,2020-04-08 14:35:27+00:00,#COVID19UG #NTVNews #NBSUpdates,https://twitter.com/cunguzi/status/1247895840326184962
285,God shall continue to restore Our Nation as we continue in prayer tonight... #EarthHour2020 #covidー19uk #COVID19UG #NTVNews #Covid19inSA https://twitter.com/PastorBenOchola/status/1231837319881265152,2020-04-08 14:27:24+00:00,#EarthHour2020 #covid #COVID19UG #NTVNews #Covid19inSA,https://twitter.com/cunguzi/status/1247893813441351681
286,Wash your hands to prevent #coronavirus. #StaySafeUg #COVID19UG ,2020-04-08 14:10:30+00:00,#coronavirus #StaySafeUg #COVID19UG,https://twitter.com/EducForumAfrica/status/1247889559351779329
287,"With you on this. And let the channels of data dissemination be done in their local languages, not all these women speak English. Speaking for the rural one here. The USSD by @NITAUganda1 is in English #COVID19UG ",2020-04-08 13:39:41+00:00,#COVID19UG,https://twitter.com/IvanPinno/status/1247881806260518913
288,I have added an interactive map to the #covid19ug tracker. The visualization is still a beta version but it will be improved with time. https://bit.ly/3dxZeFh,2020-04-08 13:27:47+00:00,#covid19ug,https://twitter.com/onabright/status/1247878812223680512
289,The process of delivering Group Support Psychotherapy. https://youtu.be/C_Bm89Jf7Ks Learn more about SEEK-GSP http://seek-gsp.org/about-us/ #StaySafeStayHome #COVID19UG #WashYourHands @MQmentalhealth @gchallenges @CentreforMH @MentalHealthAm @MakerereU,2020-04-08 13:22:48+00:00,#StaySafeStayHome #COVID19UG #WashYourHands #WashYourHands,https://twitter.com/SeekGsp/status/1247877557858357248
290,"These contradictory and counteractive measures are undermining the government's response to #COVID19UG. Lack of clear guidelines always affects women the most. We call upon @GovUganda, @Parliament_Ug, @KagutaMuseveni &amp; @MinofHealthUG to address these ambiguities. #WhatWomenWant",2020-04-08 13:12:41+00:00,#COVID19UG #WhatWomenWant,https://twitter.com/FIDA_Uganda/status/1247875010531864584
291,We're pleased to have you as our heart felt friend who has remembered to say hei in this darkest days of #COVID19UG #Covid19 . Pass our regards to your family and take care amidst increasing #COVID19UG crisis,2020-04-08 13:11:42+00:00,#COVID19UG #Covid19 #COVID19UG,https://twitter.com/wasibirogers/status/1247874760756822016
292, @ntvuganda @nbstv @newvisionwire @DailyMonitor Someone? Anyone? Please.. #STAYSAFEUG #COVID19UG ,2020-04-08 13:08:25+00:00,#STAYSAFEUG #COVID19UG,https://twitter.com/JenifaOchwo/status/1247873935322087424
293,Impact of #COVID19 on Sexual Reproductive Health and Rights (SRHR) in Uganda. #SRHRandCOVID19 #StayHomeStaySafe #StaySafeUg #COVID19UG ,2020-04-08 12:31:13+00:00,#COVID19 #SRHRandCOVID19 #StayHomeStaySafe #StaySafeUg #COVID19UG,https://twitter.com/BakshiAsuman/status/1247864575661420545
294,"#COVID19UG UPDATE: @MinofHealthUG says over 17, 000 suspects are in hiding Details, ",2020-04-08 12:08:22+00:00,#COVID19UG,https://twitter.com/TheSecondOpini1/status/1247858824364654592
295,The Health Sector has been allocated UGX 94billion in the supplementary budget for FY 2019/20 in the response to #COVID19UG #STAYSAFEUG @UgandaMediaCent @GovUganda,2020-04-08 12:07:12+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/bobinhobobson/status/1247858530931085313
296,Please stay at home for the love of these people #StayHomeStaySafe #COVID19UG #COVID19 #coronavirus #STAYSAFEUG,2020-04-08 12:04:39+00:00,#StayHomeStaySafe #COVID19UG #COVID19 #coronavirus #STAYSAFEUG,https://twitter.com/Katumbabadru1/status/1247857888992866304
297,We will be hearing from all women on #WhatWomenWant @GovUganda to consider in its response to #COVID19UG. #WomenAndCOVID19UG,2020-04-08 12:00:35+00:00,#WhatWomenWant #COVID19UG #WomenAndCOVID19UG,https://twitter.com/FIDA_Uganda/status/1247856863921803265
298,"If you think staying at home for just 14days is hard, well remember that someone else is sleeping in the market because they want you alive #COVID19UG #coronavirus #ugandans #STAYSAFEUG #StayTheFHome",2020-04-08 11:48:30+00:00,#COVID19UG #coronavirus #ugandans #STAYSAFEUG #StayTheFHome,https://twitter.com/Katumbabadru1/status/1247853826167668739
299,Quick 1 minute survey on how companies and employees are working from home during this #COVID19UG Lock down. #WorkFromHome,2020-04-08 11:26:27+00:00,#COVID19UG #WorkFromHome,https://twitter.com/tumwineedward/status/1247848277011202048
300,We have edutabs with the entire UNEB Curriculum loaded. That's how we've kept the kids busy doing their revision while home #COVID19UG @MoICT_Ug @Educ_SportsUg,2020-04-08 11:21:13+00:00,#COVID19UG,https://twitter.com/IvanPinno/status/1247846956870877184
301,Meanwhile at Nakasero market social distancing is at its best.These men and women are trying their best bambi #COVID19 #COVID19UG #STAYSAFEUG,2020-04-08 11:19:33+00:00,#COVID19 #COVID19UG #STAYSAFEUG,https://twitter.com/Katumbabadru1/status/1247846540384837634
302,"During times of crisis, abuses against womyn double and addressing them is never prioritized, the appalling remarks by the president on violence against womyn attest to this. Join @FIDA_Uganda this afternoon at 3pm as they discuss #WhatWomenWant during #COVID19UG. ",2020-04-08 11:12:41+00:00,#WhatWomenWant #COVID19UG,https://twitter.com/UgFeministForum/status/1247844811136172033
303,It's how the message is being disseminated that matters. Most rural folks don't understand English. #COVID19UG #COVID19 #STAYSAFEUG,2020-04-08 11:11:39+00:00,#COVID19UG #COVID19 #STAYSAFEUG,https://twitter.com/IvanPinno/status/1247844552817459200
304,"#COVID19UG Fact of the day: If you have fever, cough or difficulty breathing. Seek medical care early. Seeking medical attention helps you get accurate information from medical personnel and can protect you from contracting #COVID19UG. Let's all #STAYSAFEUG #MakingLifeBrighter",2020-04-08 10:56:42+00:00,#COVID19UG #COVID19UG #STAYSAFEUG #MakingLifeBrighter,https://twitter.com/DLightUganda/status/1247840790585491459
305,#WhatWomenWant and #COVID19UG at 3pm today. Right Here.,2020-04-08 10:52:20+00:00,#WhatWomenWant #COVID19UG,https://twitter.com/FIDA_Uganda/status/1247839691396788224
306,"As we prepare to dive into our #TweetChat at 3pm on #WhatWomenWant during this #COVID19UG time, please share your thoughts and questions with us! We are looking forward to reading from you! Tweet at us @FIDA_Uganda or @jkkarungi, @catherinenyamb1 and @WanyanaR use #WhatWomenWant",2020-04-08 10:48:13+00:00,#TweetChat #WhatWomenWant #COVID19UG #WhatWomenWant,https://twitter.com/FIDA_Uganda/status/1247838652543139841
307,"How unfortunate you people chose to be useless to this Nation. Don’t strain yourself the Ugandans to whom gvt is accountable, appreciate the good leadership of HE @KagutaMuseveni which has served &amp; sailed Uganda through all sorts of battles. We shall win #COVID19UG as u critic ",2020-04-08 10:44:23+00:00,#COVID19UG,https://twitter.com/AsantejnrRuhima/status/1247837688650137601
308,Bunyaruguru Dispatch; COVID-19; taking us to the basics of hygiene and feeding the wretched of the earth. - http://tinyurl.com/yx6vnn37 ##Covid19 #Bunyarugurudispatch #covid19UG #hygiene #News,2020-04-08 10:37:44+00:00,#Covid19 #Bunyarugurudispatch #covid19UG #hygiene #News,https://twitter.com/watchdogug/status/1247836015487856642
309,"To editors: Don’t mislead readers with your headlines. “With a high volume of info, and the fast pace of social media, many people get their news from headlines alone. Although you want it to be catchy, don’t sacrifice facts for clicks“- @IJNet #COVID19 #covid19ug ",2020-04-08 10:14:32+00:00,#COVID19 #covid19ug,https://twitter.com/MissMuhindo/status/1247830179285741568
310,Buganda Kingdom: #Kabaka Mutebi donates UGX.100M to #COVID-19 Task Force https://www.africatembelea.com/buganda-kingdom-kabaka-mutebi-donates-ugx-100m-to-covid-19-task-force/ via @AfricaTembelea #COVID19UG @BugandaOfficial #Coronavirus @fsnakazibwe #StayHome @cpmayiga #Culture @BSenfuka #COVID19 @TourismBoardBK #WashYourHands,2020-04-08 10:12:15+00:00,#Kabaka #COVID #COVID19UG #Coronavirus #StayHome #StayHome #Culture #COVID19 #WashYourHands #WashYourHands,https://twitter.com/Tourismuganda/status/1247829604661854208
